id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53228992,Spacious 2 bed home on the foot of Table Mountain,430945129,Leandre,,Ward 62,-33.98,18.43937,Entire home/apt,2800,14,1,2022-01-03,0.08,1,21,1,
53307817,Classy 1 bedroom in The Signature De Waterkant,185308070,LaStay,,Ward 115,-33.91445,18.41833,Entire home/apt,2080,2,6,2022-09-05,0.48,86,53,5,
53309311,"Lovely one bedroom apartment, with nice balcony .",137118143,Moussa,,Ward 1,-33.82738,18.54691,Entire home/apt,600,3,3,2022-01-01,0.23,1,0,1,
53229042,Amazing Spaces - 4 Bedroom Villa with Pool,106771673,Ryan,,Ward 58,-33.96077,18.48125,Entire home/apt,13500,10,0,,,2,331,0,
53229054,Open plan living with pool and entertainment areas,430929834,Ansa,,Ward 15,-34.06187,18.82351,Entire home/apt,4500,7,0,,,1,76,0,
53121579,2 Bedroom Apartment in Lifestyle Estate,378618111,Ina,,Ward 15,-34.0905,18.82142,Entire home/apt,1043,5,2,2022-12-28,0.17,2,7,2,
53125460,Stylish ☀ Oasis w/ Expansive Views & Parking,261535066,Kim,,Ward 54,-33.91202,18.39598,Entire home/apt,1344,2,46,2022-11-17,3.31,72,300,39,
53126842,Designer Living in the Heart of Bustling Cape Town,53419956,Janina,,Ward 115,-33.92677,18.41528,Entire home/apt,1429,1,40,2022-12-06,2.91,19,52,34,
53309997,Beautiful views amazing secure 2 bed apartment,76574144,Louise,,Ward 54,-33.91394,18.3982,Entire home/apt,5500,2,5,2022-10-09,0.42,15,90,5,
53137333,Modern Compact Home in Secure Eco Estate,94791113,Bev,,Ward 69,-34.11909,18.38246,Entire home/apt,2700,6,1,2022-01-05,0.08,1,125,1,
53310148,Charming apartment in the heart of the city,4465203,Taryn,,Ward 115,-33.92337,18.41509,Entire home/apt,1257,2,2,2022-12-24,0.22,1,83,2,
53138233,On the waters edge,22643831,Cylo,,Ward 69,-34.05366,18.36514,Entire home/apt,1500,90,1,2022-01-06,0.08,2,361,1,
53230336,Modern Studio Apartment in Trendy East City,122143472,Ken,,Ward 115,-33.92922,18.42452,Entire home/apt,990,1,56,2022-12-21,4.19,1,308,54,
53233258,French Provence in Constantia Winelands,45498469,Bruce,,Ward 71,-34.03771,18.42809,Entire home/apt,5000,2,10,2022-12-20,0.80,3,21,9,
53310309,"A Room with a View - studio w/ AC, no loadshedding",367035070,Isabella,,Ward 115,-33.9175,18.41823,Entire home/apt,1771,4,7,2022-05-16,0.56,2,10,5,
53236400,Modern 2-bedroom on the cusp of city. With a UPS.,428287766,R,,Ward 77,-33.92879,18.43483,Entire home/apt,2750,3,0,,,3,363,0,
53138422,Comfortable One bed& 2 Bunks for the Free-Travelor,102240948,Joline,,Ward 100,-34.14292,18.85816,Shared room,407,2,0,,,2,149,0,
53140210,Urban Elephant 2416 16 on Bree (No Loadshedding),294903838,Niles,,Ward 115,-33.91854,18.42181,Entire home/apt,3287,2,1,2021-12-25,0.08,23,261,0,
53317590,Private Ensuite Room in a shared 3-bed apartment,204970889,Hlengiwe,,Ward 107,-33.79411,18.49679,Private room,1225,1,1,2022-01-03,0.08,1,361,1,
53242017,Innisfree - tranquil beauty in St James,431046607,Dion,,Ward 64,-34.12104,18.45454,Entire home/apt,3500,3,5,2022-04-27,0.41,1,0,5,
53317738,"CampsBay Villa, large pool, by beach, view, garden",5527126,Elize,,Ward 54,-33.95691,18.37772,Entire home/apt,9999,3,3,2022-03-08,0.23,21,17,2,
53244165,Rustic Beach Cottage,48781307,Vanessa,,Ward 61,-34.19899,18.3749,Entire home/apt,1200,10,3,2022-11-30,0.27,2,295,3,
53140828,Comfy and Characterful.,19564189,Thaakira,,Ward 77,-33.91966,18.4164,Entire home/apt,604,1,2,2022-05-30,0.20,1,181,2,
53319324,Villa Fairways End,266007776,Jo,,Ward 4,-33.86755,18.49154,Entire home/apt,8400,7,0,,,17,353,0,
53141092,Spacious | 12th Floor | Wonderful views | Central,166525517,James,,Ward 115,-33.92204,18.42044,Entire home/apt,2960,2,30,2022-12-20,2.21,16,60,26,
53319944,Vredelust Family Home,431607301,Vredelust,,Ward 2,-33.8997,18.61174,Entire home/apt,1390,5,0,,,1,363,0,
53142404,Magnificent sea-facing Villa with pool and views,70173990,Denise,,Ward 74,-34.04661,18.36136,Entire home/apt,8000,7,1,2022-01-07,0.08,3,33,1,
53143586,Ocean View Villa,266007776,Jo,,Ward 23,-33.79996,18.45846,Entire home/apt,12000,1,0,,,17,350,0,
53244874,"The Midden, luxury villa - Constantia Heights",25384389,Luca,,Ward 62,-34.02012,18.41484,Entire home/apt,45000,5,1,2021-12-15,0.08,2,348,0,
53245530,Evergreen Villa Constantia - 4 Bedroom with pool,63180301,Carla,,Ward 62,-34.02,18.44523,Entire home/apt,7000,10,0,,,1,282,0,
53320371,Toyers Cozy Cottage,202334936,Ayesha,,Ward 27,-33.91104,18.54312,Entire home/apt,750,2,15,2022-12-19,1.10,1,336,13,
53322094,Ann’s adorable studio with pool,431699075,Ann,,Ward 113,-33.83059,18.50025,Entire home/apt,570,2,2,2022-03-29,0.18,1,312,2,
53246880,Tranquil villa with beautiful views,103787917,Francois,,Ward 15,-34.06444,18.84654,Entire home/apt,2550,3,0,,,3,238,0,
53148492,Beach House - Number 49,428779941,Werner,,Ward 54,-33.93655,18.37938,Entire home/apt,8500,2,16,2022-12-04,1.15,11,328,14,
53324890,Fab beach estate villa with special opening offer,132598595,Philippa,,Ward 61,-34.13153,18.33996,Entire home/apt,5500,7,0,,,1,332,0,
53156779,Luxe Apartment with Balcony Near V&A Waterfront,430322154,Propr,,Ward 115,-33.90884,18.41403,Entire home/apt,5405,3,5,2022-03-10,0.37,1,0,4,
53405519,Rose Cottage,47948403,FH Rose,,Ward 69,-34.11149,18.38456,Entire home/apt,1714,2,1,2022-12-23,1,7,312,1,
53406084,"Swimming pool room, with private entrance",156910,Dave,,Ward 107,-33.82105,18.48383,Private room,790,4,3,2022-04-09,0.30,6,349,3,
53247128,Villa with stunning views,103787917,Francois,,Ward 15,-34.06592,18.84587,Entire home/apt,2450,3,10,2022-10-25,0.85,3,237,10,
53331019,Seaview Loft,431785776,Margaux,,Ward 23,-33.73403,18.43962,Entire home/apt,757,1,8,2022-12-09,0.65,1,319,7,
53248716,Beautiful two bedroom beach apartment,167350648,Roxanne,,Ward 83,-34.10553,18.81791,Entire home/apt,1800,2,3,2022-12-22,0.25,2,350,3,
53249052,Villa Adara - a Modern Masterpiece in Camps Bay,3929808,Lavinia,,Ward 54,-33.95166,18.38746,Entire home/apt,30429,4,4,2022-08-13,0.32,13,272,3,
53249126,Sunset  Apartment 5,266007776,Jo,,Ward 32,-33.55177,18.49772,Entire home/apt,1600,7,0,,,17,327,0,
53406253,Lovely 3 Bedrooms Penthouse Holiday Apartment,432423638,Dolphin,,Ward 23,-33.79149,18.46205,Entire home/apt,3800,3,8,2022-11-22,0.65,1,336,7,
53406289,Hidden cottage on the mountain with amazing views!,432424011,Daan,,Ward 71,-34.073009,18.411865,Private room,1576,2,8,2022-04-01,0.62,2,321,6,
53331564,"⭐Beach penthouse-style living,self checkin,king beds⭐",42450275,Robin,,Ward 23,-33.811852,18.471241,Entire home/apt,5207,1,27,2022-12-21,2.08,2,133,25,
53332211,"Charming 2 Roomed Garden Cottage own patio, pool",302509164,Mark,,Ward 84,-34.07382,18.85063,Entire home/apt,792,2,13,2022-11-11,1.14,1,361,13,
53249480,Private Bachelor Studio; Central Quiet Location,431096997,Andries,,Ward 23,-33.80149,18.4782,Entire home/apt,567,5,5,2022-12-18,0.41,2,317,5,
53332748,Private Room with a view,361894000,Johan,,Ward 21,-33.85656,18.65671,Private room,400,4,0,,,2,364,0,
53250162,Spacious Luxury | Pool | Modern | Family | Safe,4310681,Nandi & Elmarie Experience Creators,,Ward 71,-34.08378,18.43332,Entire home/apt,14999,7,2,2022-04-24,0.17,31,0,2,
53333021,Comfortable 3 bedroom family home in Cape Town,53597717,Dave,,Ward 58,-33.97988,18.47899,Entire home/apt,3850,10,1,2022-01-03,0.08,1,5,1,
53250167,Sea Point Cozy Studio with Private Courtyard,431102028,Propr,,Ward 54,-33.92144775390625,18.383892059326172,Entire home/apt,2497,2,11,2022-07-08,0.82,1,12,7,
53333793,Seaspray A402,86459488,Helen,,Ward 107,-33.81941,18.47848,Entire home/apt,3999,5,3,2022-05-02,0.25,31,328,3,
53255946,City Oasis with Heated Pool,17182950,Lu,,Ward 77,-33.93446,18.41549,Entire home/apt,2300,3,4,2022-12-20,0.33,14,1,3,
53256028,Private studio-style garden cottage with parking.,77699046,Mandy,,Ward 53,-33.94314,18.49443,Entire home/apt,300,3,16,2022-11-17,1.29,1,149,15,
53334060,Beautiful Constantia self catering cottage,2788690,Chris,,Ward 62,-34.03332,18.43129,Entire home/apt,1000,3,1,2022-03-07,0.10,1,330,1,
53256368,Central 2-Bedroom home with Indoor Fireplace,340590188,Pierre-Henry,,Ward 83,-34.11241,18.82701,Entire home/apt,1450,2,0,,,1,316,0,
53334198,Modern 4-bedroomed house in Constantia,431813888,Beverley,,Ward 62,-34.02404,18.44872,Entire home/apt,5000,7,0,,,1,112,0,
53265160,1-on-albert Harbour View Studio APT with Balcony,408906581,Capetown Condos,,Ward 115,-33.92717,18.44468,Entire home/apt,1500,10,0,,,9,360,0,
53265281,1-on-Albert Harbour View Studio APT with balcony,408906581,Capetown Condos,,Ward 115,-33.92729,18.44428,Entire home/apt,1500,2,7,2022-05-01,0.67,9,359,7,
53265397,1-on-albert Mountain View Studio APT with Balcony,408906581,Capetown Condos,,Ward 115,-33.92638,18.44461,Entire home/apt,1500,2,2,2022-04-29,0.21,9,350,2,
53334430,Horizon Bay 802,86459488,Helen,,Ward 107,-33.82247,18.47871,Entire home/apt,4399,5,2,2022-10-20,0.42,31,295,2,
53334859,Cheerful 3 bedroom residential home,14893170,Jenine,,Ward 58,-33.97792,18.47648,Entire home/apt,3500,5,3,2022-01-17,0.25,1,36,3,
53265686,1-on-albert Harbour View Studio APT  with Balcony,408906581,Capetown Condos,,Ward 115,-33.92675,18.44333,Entire home/apt,1500,1,1,2022-03-25,0.11,9,360,1,
53266357,1-on-albert Mountain View Studio APT with balcony,408906581,Capetown Condos,,Ward 115,-33.92556,18.44456,Entire home/apt,1500,1,6,2022-07-03,0.65,9,359,6,
53406857,2 Bedroom Apartment on The Sea Point Promenade,432427930,Propr,,Ward 54,-33.91237,18.38842,Entire home/apt,2980,3,22,2022-11-24,1.76,1,278,21,
53406998,"Garden studio apartment, Little Mowbray, Cape Town",26188024,Amanda,,Ward 57,-33.95025,18.48591,Entire home/apt,385,2,6,2022-12-20,0.55,3,157,6,
53334867,Seacrest B003,86459488,Helen,,Ward 23,-33.81421,18.47336,Entire home/apt,3599,3,0,,,31,342,0,
53266377,"Very Spacious, Modern 3 Bedroom House in Eversdal",219894316,Matthys,,Ward 21,-33.85716,18.64713,Entire home/apt,2500,5,3,2022-01-04,0.24,1,256,1,
53336173,"Bright, spacious 1 bed with views & secure parking",24502994,Heidi,,Ward 77,-33.93239,18.40558,Entire home/apt,900,2,2,2021-12-30,0.16,1,0,1,
53266988,Beach Life Empire Apartment,217413211,Belinda,,Ward 64,-34.10825,18.4691,Entire home/apt,1870,2,3,2022-06-05,0.29,31,333,3,
53267068,Icon 702 Luxury Apartment,154279041,HostAgents,,Ward 115,-33.917946,18.423658,Entire home/apt,2250,2,3,2022-03-14,0.25,38,301,3,
53407095,Spectacular 4 bed Villa in Pure Paradise,58132328,Sara,,Ward 62,-33.99432,18.44865,Entire home/apt,9000,5,3,2022-04-20,0.25,1,0,3,
53336192,Tranquil Quiet Comfortable,51990874,Anita,,Ward 21,-33.86669,18.65809,Entire home/apt,559,1,13,2022-12-26,0.97,3,323,9,
53336737,Private Quiet Comfortable,51990874,Anita,,Ward 21,-33.86682,18.65816,Entire home/apt,680,2,5,2022-05-29,0.42,3,342,5,
53267939,Modern family home near the beach!,316067150,Tarryn,,Ward 23,-33.80884,18.47432,Entire home/apt,3500,3,1,2022-11-07,0.57,1,224,1,
53337910,"Beachfront flat, Sea views, Balcony + Built in Bbq",8580898,Brenden,,Ward 85,-34.12341,18.83115,Entire home/apt,1650,4,6,2022-08-16,0.46,1,322,4,
53269680,Cheerful 3-bedroomed home with great view,155506033,Annamia,,Ward 15,-34.05568,18.81384,Entire home/apt,1800,6,1,2022-01-03,0.08,1,0,1,
53407502,"Palm Zicht (1) Self-catering Plattekloof, Capetown",264634594,Nicol And Liezel,,Ward 1,-33.88032,18.58634,Entire home/apt,1500,2,14,2022-12-11,1.12,2,279,13,
53409018,Waterfront Yacht View Three bedroom,385204843,Valencia,,Ward 115,-33.91056,18.42022,Entire home/apt,8960,3,3,2022-08-03,0.25,11,48,3,
53338729,Romantic guestsuite w/ fast wi-fi and private pool,158521397,Laurette,,Ward 61,-34.15352,18.41026,Entire home/apt,1167,5,17,2022-12-19,1.40,2,321,17,
53338788,Spacious sunny room in family home (room 2),425584354,Annemarie,,Ward 70,-33.88012,18.60565,Private room,700,1,1,2022-03-30,0.11,2,365,1,
53409247,Casa Blanca - Camps Bay,6632489,Turnkey365,,Ward 54,-33.95475,18.38563,Entire home/apt,20642,3,3,2022-12-15,0.26,45,66,3,
53269972,Hip Hop @ East City,42449000,Bisera,,Ward 115,-33.92959,18.42158,Entire home/apt,851,3,6,2022-04-04,0.46,2,42,4,
53339102,Beautiful Suite in Milnerton Ridge,294942965,Viwe,,Ward 4,-33.85087,18.515,Entire home/apt,599,1,5,2022-12-23,5,1,354,5,
53271059,Sunset Sanctuary Camps Bay High Level,57232428,Niki,,Ward 54,-33.9649,18.38356,Entire home/apt,20000,3,0,,,1,34,0,
53410180,Ravishing two bedroom apartment in Cape Town CBD,343077874,Toussaint,,Ward 115,-33.9277,18.42552,Entire home/apt,2429,1,11,2022-12-11,1.29,5,359,11,
53410534,"Modern, Sunfilled Urban Apt at The Harri w/views",281646889,Scotty,,Ward 115,-33.92906,18.42289,Entire home/apt,1575,2,44,2022-11-07,3.26,139,347,36,
53346670,Secure family Home. Pool & BBQ. Walk to beach,21180869,Jodi,,Ward 54,-33.9241,18.38619,Entire home/apt,6800,7,1,2022-11-28,0.91,11,111,1,
53410929,"Amberley Sleep & Travel, Elephant or Zebra Room",432457154,Berthold,,Ward 84,-34.07163,18.86522,Private room,900,2,0,,,1,95,0,
53347204,4-Bedroom residential home in Pinehurst.,431394467,Ignatius,,Ward 103,-33.83692,18.68737,Entire home/apt,1900,10,0,,,1,0,0,
53414802,Exquisite Sunset View Double Balcony Hotel Suite,272214487,Esther,,Ward 54,-33.92773,18.37744,Private room,4000,1,0,,,1,0,0,
53272896,"Cosy 1 Bedroom apartment in Sandown, Blouberg.",427410907,Ilse,,Ward 107,-33.80052,18.50732,Entire home/apt,700,21,3,2022-08-28,0.25,1,22,3,
53348451,Serviced Hotel Bedroom @ The Rockefeller Hotel,431949735,Ryan,,Ward 115,-33.92024,18.43442,Private room,1700,1,5,2022-07-29,0.40,3,359,3,
53273399,"Lush garden flat in Tamboerskloof, with Kaai!",75538006,Hannelore,,Ward 77,-33.9311,18.40571,Private room,385,2,8,2022-12-18,0.59,1,318,6,
53421009,Stunning luxury beachfront villa in Dolphin Beach,432546499,Harold,,Ward 48,-33.98282,18.52436,Entire home/apt,2000,1,0,,,1,0,0,
53422130,Elegant Chic Studio + Tropical Pool Area & Balcony,135183716,Manon,,Ward 115,-33.92484,18.42174,Entire home/apt,2421,3,32,2022-12-01,2.44,12,154,27,
53350470,Modern Studio in the buzzing East District,144553,Hans,,Ward 115,-33.92827,18.42477,Entire home/apt,1450,2,7,2022-12-10,0.58,4,106,7,
53422305,Refreshing Modern Stay-Entire Apartment w/ Garden,309183524,Magdaline,,Ward 107,-33.79872,18.51966,Entire home/apt,794,1,25,2022-12-20,2.11,1,267,25,
53350487,"Waterfront Granger Apartment, Waters edge!",238438010,Manageair,,Ward 115,-33.92157,18.44156,Entire home/apt,4650,2,16,2022-09-11,1.31,7,346,15,
53423872,Cheerful 7-bed young professional & student home.,62093209,Terry,,Ward 57,-33.95124,18.4715,Private room,361,7,2,2022-12-09,0.18,7,358,2,
53351226,2-Bedroom Manhattan Apartment | DSTV | Wifi,431967710,Propr,,Ward 55,-33.88852,18.51119,Entire home/apt,1945,2,7,2022-10-17,0.53,1,266,4,
53351970,Stunning 2 bed ground floor studio ~shared pool,59703833,Debi,,Ward 107,-33.82553,18.48581,Entire home/apt,2000,7,0,,,8,331,0,
53424463,Stunning 3 bed Cape Town home for lovers of nature,257549504,Chloe,,Ward 74,-34.01314,18.36903,Entire home/apt,7200,10,0,,,1,0,0,
53352732,Harbour Edge No LOAD SHEDDING close to Waterfront,30184662,Johan,,Ward 115,-33.91537,18.4204,Entire home/apt,1464,2,19,2022-11-20,1.49,6,276,17,
53352744,Apartment 12-1,431977185,Siobhian,,Ward 115,-33.91918,18.42485,Private room,1743,1,5,2022-02-27,0.38,6,327,4,
53424472,Point Break | Luxe Apartment | Views | Balcony,432576780,Propr,,Ward 115,-33.91052,18.4159,Entire home/apt,2507,1,89,2022-12-12,7.12,1,342,85,
53424479,City Oasis at Icon CTICC & V&A w/ Mountain Views,257734440,Helle,,Ward 115,-33.91761,18.42415,Entire home/apt,1527,2,49,2022-12-08,3.68,32,340,42,
53424529,Rare find in heart of leafy Cape Town: 2-in-1 home,3216182,Marli,,Ward 77,-33.93592,18.40879,Entire home/apt,14000,7,0,,,7,354,0,
53352747,The Heriot/ Luxury 1 Bed/ Penthouse/ City Centre,431977185,Siobhian,,Ward 115,-33.91901,18.42392,Private room,1643,1,2,2022-11-27,0.20,6,353,2,
53425234,Point Break | Serviced Apartment | Pool Access,432581346,Propr,,Ward 115,-33.91018,18.41408,Entire home/apt,1838,1,89,2022-12-04,7.20,1,345,86,
53352748,The Heriot / 2 Bedroom Apartment / City Centre,431977185,Siobhian,,Ward 115,-33.91932,18.42471,Private room,2493,1,2,2022-03-26,0.21,6,362,2,
53352750,Apartment 8-10,431977185,Siobhian,,Ward 115,-33.91918,18.42405,Private room,1543,1,2,2022-03-12,0.18,6,361,2,
53353169,Luxury Self Catering Cottage in a lovely garden,431982263,Catherine,,Ward 15,-34.054302,18.838205,Entire home/apt,1600,5,1,2022-01-01,0.08,1,297,1,
53274585,Soul Parama 301,45184580,SOUL Private,,Ward 115,-33.90797,18.42004,Entire home/apt,16875,1,1,2022-09-25,0.31,8,349,1,
53354197,Industrial chic on Kloof Street,63848518,Roland,,Ward 115,-33.92771,18.41197,Entire home/apt,1307,2,15,2022-12-11,1.22,33,238,13,
53277937,Bachelor Apartments,25649787,Awaatif (Ally),,Ward 115,-33.9288,18.44271,Entire home/apt,1350,5,0,,,1,365,0,
53425680,Point Break | Serviced Studio | Mountain Views,432585929,Propr,,Ward 115,-33.91061,18.41528,Entire home/apt,1504,1,114,2022-12-10,9.29,1,310,113,
53354708,Picturesque home in winelands with views and pool,66866815,Kathryn,,Ward 15,-34.06643,18.84888,Entire home/apt,3286,3,5,2022-04-06,0.41,1,32,5,
53426023,Point Break | Sleek Studio | Mountain Views,432588210,Propr,,Ward 115,-33.91055,18.41561,Entire home/apt,1504,1,66,2022-12-03,5.31,1,329,65,
53426050,Beautiful Clifton bungalow on beach,432587297,Shani,,Ward 54,-33.939552,18.376921,Entire home/apt,7500,3,8,2022-11-23,0.70,1,281,8,
53426419,Picturesque 3 bedroom apartment in a Beautiful Res,432590801,Anita,,Ward 83,-34.11271,18.82435,Entire home/apt,3400,1,0,,,1,360,0,
53282037,"Cape Town Paradise-best sea,Island & Mountain view",123005814,Dumisani,,Ward 1,-33.88248,18.59029,Entire home/apt,8071,1,0,,,1,357,0,
53354885,Melkbos Beach Lodge,59072,Dirk,,Ward 23,-33.70827,18.44413,Entire home/apt,6671,2,6,2022-12-21,0.56,4,348,6,
53284178,"Light, bright and peaceful. A home. A breakaway.",107046549,Nicky,,Ward 21,-33.83906,18.67187,Entire home/apt,1150,3,3,2022-05-01,0.24,1,4,2,
53357207,Cheerful 4 Bedroom residential home with pool & mountain views,60330586,Sarah,,Ward 59,-33.96706,18.47086,Entire home/apt,3000,7,3,2022-01-06,0.24,2,328,2,
53432203,Entertaining Getaway in Hout Bay,432300867,Courtney,,Ward 74,-34.03913,18.36399,Entire home/apt,3500,10,1,2022-01-07,0.08,1,208,1,
53432266,Characteristic Cape Home with fantastic views,24545638,Marcel And Shadiya,,Ward 64,-34.088009,18.451227,Entire home/apt,3588,5,22,2022-12-19,1.71,2,231,19,
53432408,Lions Head Atlantic Retreat,8108425,Anna & Bertus,,Ward 54,-33.92491,18.38489,Entire home/apt,8511,4,10,2022-12-13,0.87,43,191,10,
53357481,Tierboskloof Holiday Escape,124203983,Simon,,Ward 74,-34.02128,18.37403,Entire home/apt,3499,4,0,,,1,0,0,
53438550,3 bedroom condo with Table Mountain and Sea view,125552176,Matthew,,Ward 23,-33.79145,18.46016,Entire home/apt,2900,4,0,,,1,0,0,
53503797,Westminster House,83337518,Andreas,,Ward 115,-33.90969,18.39844,Entire home/apt,2379,2,0,,,1,86,0,
53503807,Uxolo 2.4 Micro Living in Vibey City Centre,8721830,Dencel,,Ward 115,-33.92733,18.41649,Entire home/apt,667,2,5,2022-12-21,0.42,27,320,5,
53357944,Unique joined/separate family living- ♥ of City,261535066,Kim,,Ward 115,-33.92297,18.41783,Entire home/apt,2083,2,14,2022-07-01,1.06,72,357,12,
53504538,Lovely and spacious apartment in central location,433262417,Rudi,,Ward 77,-33.94006,18.41222,Entire home/apt,1414,1,5,2022-11-27,0.61,1,262,5,
53438931,Sea La Vie ~ cozy double storey apartment,130232013,Doris,,Ward 4,-33.85723,18.49478,Entire home/apt,1200,1,23,2022-12-17,1.80,3,0,21,
53358464,Cheerful 2 bed home & pool 900m from main beach,432022485,Gerrard,,Ward 83,-34.10451,18.82616,Entire home/apt,1714,4,15,2022-12-05,1.15,1,5,13,
53440367,Cape Town Hideaway with Large Terrace,218745884,Jayson,,Ward 115,-33.91345,18.41747,Entire home/apt,1586,2,33,2022-12-17,2.55,63,294,32,
53504639,Uxolo 7.1 Micro Living in Vibey City Centre,8721830,Dencel,,Ward 115,-33.92737,18.41567,Entire home/apt,575,2,21,2022-11-30,1.66,27,334,20,
53504754,Llandudno Beach House Secluded Enclave,20600730,Mandy & Dean,,Ward 74,-34.00923,18.34191,Entire home/apt,12760,3,0,,,59,27,0,
53358550,Beautifully central 3 bedroom holiday house,432023798,Judy,,Ward 1,-33.87361,18.55906,Entire home/apt,1800,7,1,2022-01-03,0.08,1,222,1,
53441787,Sea Point Prime Position with Atlantic Views 4 U!,218745884,Jayson,,Ward 54,-33.91037,18.39451,Entire home/apt,2000,2,43,2022-12-16,3.44,63,312,41,
53441899,Cheerful two bedroom Victorian home,61768961,Burger,,Ward 77,-33.93418,18.42478,Entire home/apt,2400,2,0,,,46,3,0,
53368980,15 on Penguin Guest House (Scarlet room),68181540,Arnold /  Arnel,,Ward 61,-34.16835,18.425819,Private room,896,7,0,,,5,364,0,
53507162,Modern bedroom with EnSuite in Family home.,433280225,Angela,,Ward 77,-33.9396,18.4211,Private room,1229,2,0,,,1,350,0,
53369342,Lock up & Go Muizenberg residential home,231237500,Leana,,Ward 64,-34.09123,18.48456,Entire home/apt,1000,2,9,2022-12-23,0.72,1,332,7,
53443384,"Excellent location, lovely view, neat, affordable",432735498,Elsabe,,Ward 2,-33.88636,18.59131,Entire home/apt,550,2,3,2022-09-30,0.24,2,90,2,
53443689,Cheerful home away from home - 3 bedroom house,432739130,Lesley,,Ward 100,-34.15009,18.86518,Entire home/apt,1850,15,0,,,1,365,0,
53369924,Bright & cheerful 3 bedroom house with pool,432117951,Clare,,Ward 58,-33.97805,18.47454,Entire home/apt,5000,10,0,,,1,354,0,
53443776,Casa Serena,328099265,Silvana,,Ward 1,-33.884686,18.554148,Entire home/apt,550,2,0,,,1,353,0,
53444470,Chic Waterfront Apartment | Balcony | Pool | Gym,432746232,Charlie ,,Ward 115,-33.91367,18.42121,Entire home/apt,1600,1,0,,,1,0,0,
53509823,"Quirky Beach Bungalow, Smitswinkel Bay",409914758,Karin,,Ward 61,-34.26282,18.46753,Entire home/apt,2500,2,10,2022-11-20,0.80,3,357,9,
53371288,Green Point THE ODYSSEY,76574144,Louise,,Ward 115,-33.90727,18.4012,Entire home/apt,1884,2,1,2022-01-14,0.09,15,175,1,
53510480,Luxury Designer Penthouse Loft,23408812,Nick,,Ward 54,-33.91784,18.38988,Entire home/apt,5950,2,12,2022-12-03,0.94,3,295,10,
53446159,Renovated House with Pool - 250m to Sunset Beach,190160430,Kisha,,Ward 4,-33.85891,18.49106,Entire home/apt,7550,7,6,2022-04-12,0.45,2,29,3,
53373552,Bright Airy Studio in Green Point,61768961,Burger,,Ward 115,-33.90757,18.4002,Entire home/apt,1329,2,29,2022-12-03,2.16,46,236,23,
53450296,Old profile OC2,40121822,Scott,,Ward 54,-33.91284,18.39574,Entire home/apt,1200,1,5,2022-03-20,0.43,13,0,5,
53374014,Step back in time at this charming Boutique Hotel,335544687,Brigitte,,Ward 111,-33.84663,18.72418,Private room,1500,1,0,,,1,365,0,
53452382,Sixth Avenue Residence (Halaal accommodation),328478966,Amina,,Ward 60,-33.96812,18.49677,Entire home/apt,1200,2,0,,,1,15,0,
53511021,Adorable 1 bedroom self contained cottage,433309738,Rilwan And Latifa,,Ward 71,-34.08446,18.43777,Entire home/apt,1600,1,0,,,1,362,0,
53519712,"Private single rooms in Bellville Cape
 Town for 2",430944166,Lodge,,Ward 10,-33.89998,18.64252,Private room,380,1,0,,,1,362,0,
53521804,402 Doverhurst (Modern Sea Point 2 bedroom  apt),185884086,Paul,,Ward 54,-33.91482,18.39311,Entire home/apt,3689,7,3,2022-12-06,1.43,14,165,3,
53522556,Inner City Studio Delight,218745884,Jayson,,Ward 115,-33.92578,18.41531,Entire home/apt,1279,2,15,2022-12-01,1.25,63,359,15,
53375557,"Central, secure perch for the wary traveller★",261535066,Kim,,Ward 77,-33.92169,18.41558,Entire home/apt,1395,2,9,2022-06-26,0.71,72,357,8,
53452584,Chantré Country House - 8 Sleeper Self Catering,432824139,Kim,,Ward 84,-34.11938,18.9198,Entire home/apt,2500,4,0,,,1,363,0,
53376709,Capri House,10505478,Thomas,,Ward 69,-34.13592,18.39422,Entire home/apt,2329,2,10,2022-11-24,0.82,12,322,9,
53377084,Sunny 3 bedroom house in the heart of Tokai,24810439,Adrian,,Ward 71,-34.06083,18.44208,Entire home/apt,3171,10,0,,,1,313,0,
53377142,CJ’s OceanCityView Modern Secure 1 bed apartment,217605782,Jaqueline,,Ward 54,-33.9108,18.39616,Entire home/apt,1796,2,8,2022-10-06,0.67,5,300,8,
53377818,Spacious 4 bedroom house with beautiful views,19209773,Jaco,,Ward 70,-33.88001,18.61477,Entire home/apt,2500,6,1,2021-12-29,0.08,1,2,0,
53452652,Potomac Villa,237158466,Thomas,,Ward 69,-34.11109,18.38516,Entire home/apt,6950,10,0,,,1,11,0,
53453750,Quiet adorable one room sanctuary,119340228,Mosidinyana,,Ward 2,-33.88653,18.58084,Entire home/apt,364,5,7,2022-12-03,0.53,2,174,5,
53524823,"The Blue Suite at Cannon Gardens, Cape Town",30196249,Di,,Ward 115,-33.92981,18.42246,Entire home/apt,1200,3,7,2022-12-18,0.59,1,276,7,
53378015,Comfortable garden cottage in Constantia winelands,70524100,Beth,,Ward 71,-34.03759,18.42868,Entire home/apt,1300,7,0,,,1,0,0,
